order_id,customer_id,product_id,order_date,quantity,total_amount,discount_code,status
2462,647,34,2026-01-03 07:29:58,3,1494.3,,COMPLETED
2463,81,36,2025-03-16 07:59:58,3,1032.12,SAVE20,COMPLETED
2464,523,21,2025-05-13 04:07:58,1,90.07,HOLIDAY,COMPLETED
2465,500,19,2025-09-27 08:47:58,2,368.16,,COMPLETED
2466,855,42,2025-12-20 17:53:58,1,84.89,,COMPLETED
2467,182,11,2025-05-25 09:06:58,1,305.83,SAVE20,COMPLETED
2468,725,17,2025-09-16 22:34:58,1,434.58,,COMPLETED
2469,498,3,2025-08-24 03:25:58,1,52.6,,COMPLETED
2470,865,24,2025-11-22 14:21:58,1,206.57,,COMPLETED
2471,225,46,2025-09-05 02:53:58,4,509.32,,COMPLETED
2472,140,18,2025-11-08 19:08:58,1,321.49,,PENDING
2473,287,1,2025-04-11 16:07:58,1,22.26,,COMPLETED
2474,735,29,2025-07-14 15:44:58,5,2249.65,SAVE20,CANCELLED
2475,556,50,2025-09-20 14:06:58,1,473.96,,COMPLETED
2476,772,4,2025-04-28 17:12:58,1,55.91,,COMPLETED
2477,475,7,2026-02-12 15:56:58,1,406.62,HOLIDAY,PENDING
2478,762,24,2025-07-08 03:39:58,2,413.14,,COMPLETED
2479,474,5,2025-10-20 07:56:58,1,23.0,SAVE20,COMPLETED
2480,718,42,2025-04-27 06:12:58,2,169.78,,COMPLETED
2481,831,42,2025-05-25 08:09:58,1,84.89,SAVE20,COMPLETED
2482,610,17,2025-08-03 05:25:58,1,434.58,,COMPLETED
2483,528,10,2025-11-10 20:27:58,1,55.45,,CANCELLED
2484,743,50,2025-04-18 14:52:58,1,473.96,WELCOME10,COMPLETED
2485,680,40,2025-10-05 21:19:58,1,457.19,WELCOME10,COMPLETED
2486,903,47,2025-09-14 03:52:58,1,474.01,WELCOME10,PENDING
2487,156,27,2025-12-09 15:01:58,3,240.03,,COMPLETED
2488,459,13,2026-01-09 06:50:58,5,243.05,WELCOME10,CANCELLED
2489,516,13,2025-12-18 22:47:58,1,48.61,SAVE20,CANCELLED
2490,817,41,2025-08-13 02:34:58,1,422.42,WELCOME10,COMPLETED
2491,457,29,2025-08-02 11:39:58,1,449.93,,COMPLETED
2492,82,24,2025-10-02 18:49:58,1,206.57,,COMPLETED
2493,960,22,2025-08-26 16:38:58,1,117.61,,COMPLETED
2494,615,7,2025-07-10 16:41:58,5,2033.1,,CANCELLED
2495,98,39,2026-02-27 13:45:58,1,486.23,,CANCELLED
2496,699,25,2025-04-10 11:20:58,1,439.42,SAVE20,COMPLETED
2497,380,15,2025-08-21 22:20:58,3,1065.72,,PENDING
2498,683,9,2025-06-15 04:33:58,1,115.5,,COMPLETED
2499,881,27,2026-03-06 14:41:58,1,80.01,,PENDING
2500,953,12,2025-09-07 10:19:58,1,272.75,SAVE20,COMPLETED
2501,633,22,2025-03-30 03:54:58,1,117.61,,COMPLETED
2502,722,13,2025-05-19 04:14:58,1,48.61,,COMPLETED
2503,691,24,2026-02-05 14:34:58,1,206.57,,COMPLETED
2504,403,19,2026-02-23 08:49:58,4,736.32,,COMPLETED
2505,593,8,2025-03-14 21:58:58,1,352.09,,COMPLETED
2506,519,40,2026-03-05 22:40:58,1,457.19,,COMPLETED
2507,97,15,2026-02-11 00:32:58,1,355.24,,COMPLETED
2508,779,49,2025-07-16 01:19:58,1,385.26,,COMPLETED
2509,73,3,2025-04-13 03:07:58,1,52.6,HOLIDAY,COMPLETED
2510,585,28,2025-12-18 14:40:58,1,274.1,SAVE20,COMPLETED
2511,797,45,2025-07-15 05:08:58,1,465.26,HOLIDAY,PENDING
2512,224,43,2025-06-21 08:30:58,1,477.21,,COMPLETED
2513,403,32,2025-11-03 02:24:58,2,169.78,WELCOME10,COMPLETED
2514,224,11,2026-02-01 01:29:58,1,305.83,,RETURNED
2515,321,17,2025-05-19 01:47:58,1,434.58,,COMPLETED
2516,597,4,2026-01-28 19:18:58,3,167.73,,COMPLETED
2517,316,22,2025-04-30 15:36:58,2,235.22,,COMPLETED
2518,917,27,2026-02-22 14:58:58,1,80.01,,COMPLETED
2519,15,10,2025-05-11 16:00:58,1,55.45,,COMPLETED
2520,7,19,2026-02-24 00:35:58,3,552.24,,COMPLETED
2521,557,29,2025-08-26 08:31:58,1,449.93,,COMPLETED
2522,790,28,2025-08-19 19:01:58,1,274.1,SAVE20,COMPLETED
2523,904,12,2025-03-18 11:45:58,1,272.75,,COMPLETED
2524,262,30,2025-11-05 14:20:58,1,498.69,SAVE20,COMPLETED
2525,821,23,2025-06-03 21:21:58,2,244.46,,COMPLETED
2526,718,11,2025-05-03 10:26:58,1,305.83,,COMPLETED
2527,933,34,2025-05-16 06:12:58,3,1494.3,HOLIDAY,COMPLETED
2528,97,28,2025-05-06 17:08:58,1,274.1,WELCOME10,COMPLETED
2529,84,47,2026-01-09 00:12:58,2,948.02,,COMPLETED
2530,97,25,2025-12-23 05:38:58,2,878.84,,COMPLETED
2531,784,45,2026-01-16 19:40:58,1,465.26,,CANCELLED
2532,521,38,2025-11-13 19:27:58,1,223.03,WELCOME10,PENDING
2533,674,7,2025-12-01 17:46:58,2,813.24,,COMPLETED
2534,182,36,2025-07-01 08:54:58,1,344.04,,COMPLETED
2535,160,4,2025-07-20 15:53:58,1,55.91,,COMPLETED
2536,135,48,2025-12-07 12:43:58,1,409.85,,COMPLETED
2537,201,45,2025-03-19 10:44:58,2,930.52,,COMPLETED
2538,213,4,2025-08-02 12:20:58,1,55.91,,COMPLETED
2539,510,23,2025-05-18 12:32:58,1,122.23,,COMPLETED
2540,921,50,2025-05-19 05:41:58,1,473.96,SAVE20,COMPLETED
2541,202,1,2026-02-25 14:58:58,2,44.52,SAVE20,COMPLETED
2542,365,26,2026-01-06 17:15:58,1,203.86,,COMPLETED
2543,668,11,2026-01-13 16:02:58,1,305.83,SAVE20,COMPLETED
2544,886,39,2025-04-02 19:13:58,2,972.46,,CANCELLED
2545,30,17,2025-07-18 13:10:58,2,869.16,,COMPLETED
2546,167,10,2025-12-28 16:27:58,3,166.35,SAVE20,COMPLETED
2547,514,4,2025-09-17 02:11:58,3,167.73,SAVE20,COMPLETED
2548,772,3,2025-09-25 21:20:58,1,52.6,,COMPLETED
2549,824,26,2025-09-15 00:39:58,1,203.86,WELCOME10,COMPLETED
2550,38,29,2025-10-20 01:48:58,1,449.93,HOLIDAY,COMPLETED
2551,427,23,2025-03-17 23:17:58,1,122.23,SAVE20,COMPLETED
2552,867,11,2025-09-26 18:03:58,3,917.49,,COMPLETED
2553,151,17,2025-07-02 03:18:58,1,434.58,,COMPLETED
2554,329,18,2026-02-20 17:42:58,1,321.49,,COMPLETED
2555,972,39,2026-02-28 08:42:58,2,972.46,,COMPLETED
2556,742,20,2026-03-12 16:18:58,1,308.47,WELCOME10,COMPLETED
2557,574,22,2025-07-13 18:22:58,4,470.44,SAVE20,RETURNED
2558,192,24,2026-02-17 14:59:58,1,206.57,,COMPLETED
2559,208,3,2026-03-01 20:40:58,1,52.6,,COMPLETED
2560,416,2,2025-09-21 12:53:58,1,78.37,,COMPLETED
2561,707,37,2026-02-21 22:07:58,1,386.61,SAVE20,COMPLETED
2562,917,47,2025-07-29 13:25:58,3,1422.03,,COMPLETED
2563,246,28,2025-09-19 08:06:58,5,1370.5,SAVE20,COMPLETED
2564,746,39,2025-11-26 02:27:58,1,486.23,WELCOME10,COMPLETED
2565,182,22,2025-08-07 00:37:58,1,117.61,,COMPLETED
2566,859,40,2025-08-17 05:41:58,2,914.38,SAVE20,COMPLETED
2567,331,24,2026-01-02 02:01:58,1,206.57,,COMPLETED
2568,945,16,2025-03-20 04:31:58,5,1944.0,,COMPLETED
2569,735,38,2025-05-12 21:47:58,1,223.03,,RETURNED
2570,977,17,2026-02-10 07:13:58,1,434.58,SAVE20,COMPLETED
2571,309,50,2025-08-22 22:49:58,2,947.92,SAVE20,COMPLETED
2572,226,43,2025-11-02 20:42:58,4,1908.84,,COMPLETED
2573,703,47,2025-05-15 05:09:58,2,948.02,,CANCELLED
2574,82,24,2025-12-20 03:41:58,3,619.71,WELCOME10,COMPLETED
2575,372,43,2025-08-04 13:33:58,1,477.21,WELCOME10,COMPLETED
2576,697,42,2026-02-24 04:39:58,1,84.89,HOLIDAY,RETURNED
2577,891,42,2026-02-22 14:20:58,1,84.89,,COMPLETED
2578,228,29,2025-11-05 03:44:58,1,449.93,,COMPLETED
2579,193,13,2025-11-07 13:43:58,1,48.61,HOLIDAY,COMPLETED
2580,948,49,2026-01-30 11:58:58,2,770.52,,COMPLETED
2581,950,24,2025-08-27 10:09:58,1,206.57,,COMPLETED
2582,156,31,2026-02-25 19:22:58,1,54.55,,COMPLETED
2583,679,13,2025-05-14 02:37:58,1,48.61,,COMPLETED
2584,127,50,2025-07-03 02:09:58,2,947.92,SAVE20,RETURNED
2585,931,3,2025-06-22 16:48:58,1,52.6,WELCOME10,COMPLETED
2586,531,50,2025-09-29 19:34:58,2,947.92,,COMPLETED
2587,877,32,2025-07-18 00:44:58,2,169.78,,COMPLETED
2588,932,16,2025-05-27 18:45:58,1,388.8,,COMPLETED
2589,195,34,2026-01-16 08:47:58,1,498.1,SAVE20,COMPLETED
2590,849,15,2025-09-10 20:44:58,1,355.24,,COMPLETED
2591,996,3,2025-11-09 01:41:58,3,157.8,,COMPLETED
2592,399,39,2025-11-22 17:24:58,1,486.23,,COMPLETED
2593,102,1,2025-11-19 16:45:58,1,22.26,,COMPLETED
2594,844,36,2025-07-05 07:19:58,1,344.04,HOLIDAY,COMPLETED
2595,880,32,2026-02-18 10:03:58,3,254.67,,PENDING
2596,799,26,2025-11-12 19:56:58,1,203.86,,COMPLETED
2597,994,14,2026-03-01 17:45:58,4,1775.48,HOLIDAY,COMPLETED
2598,623,19,2025-07-20 17:58:58,1,184.08,HOLIDAY,COMPLETED
2599,702,41,2025-06-15 19:22:58,4,1689.68,,COMPLETED
2600,841,40,2025-09-01 19:59:58,1,457.19,,COMPLETED
2601,651,47,2025-11-13 20:40:58,3,1422.03,,COMPLETED
2602,407,44,2025-11-19 21:42:58,2,606.96,SAVE20,COMPLETED
2603,235,36,2025-08-16 17:17:58,1,344.04,,PENDING
2604,74,15,2025-09-26 19:01:58,1,355.24,,COMPLETED
2605,585,47,2025-11-11 10:59:58,1,474.01,,COMPLETED
2606,488,3,2025-09-14 23:52:58,1,52.6,HOLIDAY,COMPLETED
2607,378,6,2025-10-19 12:53:58,1,215.56,WELCOME10,COMPLETED
2608,18,37,2026-02-19 16:12:58,2,773.22,,COMPLETED
2609,561,32,2025-09-12 18:39:58,1,84.89,,COMPLETED
2610,173,28,2025-06-03 10:36:58,1,274.1,,COMPLETED
2611,678,6,2025-05-28 22:40:58,3,646.68,HOLIDAY,COMPLETED
2612,970,40,2025-10-06 04:10:58,1,457.19,SAVE20,COMPLETED
2613,978,34,2025-11-10 19:40:58,1,498.1,SAVE20,COMPLETED
2614,818,39,2025-06-15 18:04:58,1,486.23,SAVE20,RETURNED
2615,713,37,2025-12-10 07:15:58,1,386.61,WELCOME10,COMPLETED
2616,653,14,2026-01-31 11:12:58,3,1331.61,,COMPLETED
2617,94,41,2025-09-24 23:55:58,1,422.42,,COMPLETED
2618,149,3,2025-06-02 17:13:58,1,52.6,WELCOME10,COMPLETED
2619,388,18,2025-08-05 08:16:58,1,321.49,SAVE20,COMPLETED
2620,52,1,2025-05-24 03:11:58,1,22.26,WELCOME10,COMPLETED
2621,781,28,2025-11-23 01:55:58,1,274.1,WELCOME10,PENDING
2622,92,27,2025-06-25 02:32:58,1,80.01,WELCOME10,PENDING
2623,34,2,2025-10-07 20:58:58,1,78.37,SAVE20,COMPLETED
2624,603,48,2025-09-26 22:12:58,1,409.85,SAVE20,COMPLETED
2625,113,41,2025-12-28 09:58:58,1,422.42,,COMPLETED
2626,51,45,2025-09-19 08:05:58,2,930.52,WELCOME10,COMPLETED
2627,166,34,2025-06-04 04:02:58,1,498.1,WELCOME10,COMPLETED
2628,81,21,2026-01-21 23:34:58,1,90.07,,COMPLETED
2629,945,19,2025-10-11 11:03:58,1,184.08,WELCOME10,PENDING
2630,965,19,2025-07-04 23:21:58,1,184.08,WELCOME10,COMPLETED
2631,406,37,2026-01-16 07:51:58,2,773.22,HOLIDAY,CANCELLED
2632,265,18,2026-01-04 03:54:58,1,321.49,SAVE20,COMPLETED
2633,539,49,2026-02-23 11:20:58,1,385.26,,COMPLETED
2634,337,33,2025-10-14 18:14:58,2,604.48,,COMPLETED
2635,546,42,2025-12-06 08:30:58,3,254.67,,COMPLETED
2636,991,1,2025-12-31 03:44:58,1,22.26,,PENDING
2637,780,3,2025-11-13 23:55:58,3,157.8,,COMPLETED
2638,727,27,2025-09-19 00:06:58,2,160.02,,COMPLETED
2639,11,3,2025-08-14 22:12:58,1,52.6,SAVE20,CANCELLED
2640,152,47,2026-01-19 21:12:58,1,474.01,,PENDING
2641,896,23,2025-05-06 18:25:58,1,122.23,WELCOME10,PENDING
2642,886,23,2025-12-09 12:14:58,1,122.23,,COMPLETED
2643,694,31,2025-03-15 07:03:58,4,218.2,,COMPLETED
2644,968,5,2025-07-25 11:59:58,1,23.0,WELCOME10,COMPLETED
2645,407,25,2025-07-04 15:40:58,1,439.42,,PENDING
2646,304,12,2025-06-19 02:46:58,3,818.25,,PENDING
2647,200,20,2025-11-02 22:47:58,1,308.47,HOLIDAY,COMPLETED
2648,309,15,2026-02-16 04:21:58,1,355.24,,COMPLETED
2649,34,36,2026-02-10 00:21:58,2,688.08,,PENDING
2650,391,49,2026-01-05 14:45:58,3,1155.78,HOLIDAY,COMPLETED
2651,499,29,2025-08-06 16:05:58,1,449.93,WELCOME10,COMPLETED
2652,327,4,2025-05-31 21:10:58,2,111.82,,COMPLETED
2653,835,36,2026-01-19 22:03:58,1,344.04,SAVE20,COMPLETED
2654,748,49,2025-06-02 19:48:58,1,385.26,,COMPLETED
2655,10,9,2025-03-21 17:57:58,1,115.5,,COMPLETED
2656,11,15,2025-03-24 20:48:58,1,355.24,SAVE20,COMPLETED
2657,709,8,2026-02-20 03:26:58,1,352.09,SAVE20,PENDING
2658,146,50,2025-11-13 09:15:58,1,473.96,,PENDING
2659,59,12,2025-08-03 09:59:58,1,272.75,,CANCELLED
2660,753,38,2025-12-22 22:28:58,1,223.03,,COMPLETED
2661,734,9,2025-04-05 18:10:58,1,115.5,,COMPLETED
2662,817,50,2025-03-21 16:05:58,2,947.92,HOLIDAY,COMPLETED
2663,300,4,2025-09-20 15:04:58,2,111.82,WELCOME10,COMPLETED
2664,560,30,2025-05-05 05:17:58,1,498.69,WELCOME10,COMPLETED
2665,424,7,2026-01-26 09:35:58,3,1219.86,,COMPLETED
2666,656,35,2025-07-08 07:31:58,3,1295.34,HOLIDAY,COMPLETED
2667,152,22,2025-11-26 15:47:58,1,117.61,,COMPLETED
2668,352,25,2025-10-01 06:54:58,2,878.84,,COMPLETED
2669,643,13,2025-10-31 08:25:58,3,145.83,,COMPLETED
2670,89,4,2025-05-14 06:05:58,4,223.64,,COMPLETED
2671,705,36,2025-10-12 13:15:58,1,344.04,SAVE20,PENDING
2672,884,32,2025-08-10 11:38:58,2,169.78,,COMPLETED
2673,107,38,2026-01-25 08:52:58,1,223.03,,COMPLETED
2674,908,49,2025-05-09 04:42:58,1,385.26,SAVE20,CANCELLED
2675,767,17,2025-07-18 21:11:58,1,434.58,,COMPLETED
2676,297,10,2025-05-25 17:00:58,1,55.45,,COMPLETED
2677,606,42,2025-09-24 20:34:58,1,84.89,HOLIDAY,COMPLETED
2678,201,13,2025-08-08 22:55:58,1,48.61,WELCOME10,COMPLETED
2679,532,32,2025-11-29 09:13:58,3,254.67,WELCOME10,COMPLETED
2680,824,11,2025-03-19 01:15:58,1,305.83,,COMPLETED
2681,896,21,2025-06-19 11:04:58,1,90.07,SAVE20,COMPLETED
2682,674,14,2025-06-03 09:23:58,1,443.87,WELCOME10,COMPLETED
2683,944,32,2025-11-11 00:26:58,1,84.89,,COMPLETED
2684,429,6,2025-10-04 01:10:58,1,215.56,,COMPLETED
2685,587,47,2025-06-01 18:13:58,1,474.01,WELCOME10,CANCELLED
2686,978,50,2025-10-09 19:38:58,1,473.96,WELCOME10,COMPLETED
2687,718,38,2025-10-04 21:03:58,1,223.03,HOLIDAY,COMPLETED
2688,847,40,2025-08-12 11:24:58,4,1828.76,SAVE20,COMPLETED
2689,344,43,2025-07-24 09:08:58,1,477.21,,COMPLETED
2690,742,7,2025-07-06 10:10:58,2,813.24,,COMPLETED
2691,548,15,2026-03-08 18:40:58,2,710.48,,PENDING
2692,97,12,2025-04-22 01:23:58,1,272.75,HOLIDAY,COMPLETED
2693,158,28,2025-12-17 03:10:58,1,274.1,WELCOME10,PENDING
2694,107,49,2026-01-05 17:09:58,1,385.26,SAVE20,COMPLETED
2695,313,49,2025-05-21 10:36:58,1,385.26,,COMPLETED
2696,515,32,2025-10-26 10:09:58,1,84.89,,COMPLETED
2697,755,25,2026-02-03 01:54:58,3,1318.26,,COMPLETED
2698,764,8,2026-01-13 03:22:58,1,352.09,,COMPLETED
2699,626,10,2025-10-22 17:47:58,1,55.45,,COMPLETED
2700,66,3,2025-08-05 19:15:58,1,52.6,,COMPLETED
2701,498,33,2025-12-29 12:31:58,1,302.24,,COMPLETED
2702,846,49,2025-10-08 08:15:58,1,385.26,,COMPLETED
2703,99,42,2025-06-04 06:20:58,1,84.89,,COMPLETED
2704,443,28,2025-10-08 14:23:58,1,274.1,HOLIDAY,COMPLETED
2705,6,23,2025-06-22 12:46:58,1,122.23,,COMPLETED
2706,894,7,2025-03-15 00:16:58,1,406.62,WELCOME10,COMPLETED
2707,543,16,2025-12-20 11:36:58,3,1166.4,SAVE20,COMPLETED
2708,631,11,2026-02-14 08:25:58,1,305.83,SAVE20,COMPLETED
2709,715,28,2025-06-05 04:24:58,1,274.1,,COMPLETED
2710,570,14,2025-11-25 09:33:58,1,443.87,,COMPLETED
2711,418,48,2025-04-25 05:57:58,1,409.85,,COMPLETED
2712,108,16,2025-10-22 06:55:58,4,1555.2,,RETURNED
2713,195,10,2026-02-16 06:26:58,1,55.45,HOLIDAY,COMPLETED
2714,102,44,2025-12-15 06:22:58,4,1213.92,,COMPLETED
2715,615,47,2025-04-15 06:06:58,1,474.01,SAVE20,RETURNED
2716,494,32,2025-09-26 17:17:58,1,84.89,,COMPLETED
2717,651,35,2025-12-05 17:30:58,1,431.78,,COMPLETED
2718,637,9,2025-11-08 09:04:58,4,462.0,SAVE20,CANCELLED
2719,712,8,2025-09-10 08:02:58,1,352.09,,COMPLETED
2720,359,43,2025-11-22 19:23:58,1,477.21,HOLIDAY,COMPLETED
2721,378,45,2025-10-04 07:00:58,2,930.52,,COMPLETED
2722,142,21,2025-10-28 19:55:58,1,90.07,WELCOME10,COMPLETED
2723,617,18,2026-02-20 03:16:58,1,321.49,,COMPLETED
2724,140,38,2026-01-18 14:04:58,1,223.03,,COMPLETED
2725,422,28,2026-01-09 22:40:58,2,548.2,SAVE20,COMPLETED
2726,4,36,2026-01-12 03:55:58,1,344.04,WELCOME10,COMPLETED
2727,703,40,2025-12-30 23:01:58,1,457.19,,COMPLETED
2728,868,20,2025-05-10 03:05:58,1,308.47,,CANCELLED
2729,352,14,2025-10-04 13:13:58,1,443.87,SAVE20,COMPLETED
2730,599,35,2025-03-27 21:54:58,1,431.78,HOLIDAY,COMPLETED
2731,826,26,2025-03-18 23:46:58,1,203.86,,COMPLETED
2732,985,30,2025-04-03 02:01:58,1,498.69,,COMPLETED
2733,184,18,2025-12-11 21:58:58,1,321.49,,COMPLETED
2734,553,37,2025-12-22 20:31:58,1,386.61,WELCOME10,COMPLETED
2735,683,35,2025-12-20 21:15:58,1,431.78,WELCOME10,COMPLETED
2736,762,7,2025-12-22 01:02:58,5,2033.1,,COMPLETED
2737,984,29,2025-09-18 13:39:58,1,449.93,HOLIDAY,COMPLETED
2738,400,49,2026-02-24 01:42:58,1,385.26,,COMPLETED
2739,934,23,2025-09-27 22:42:58,1,122.23,SAVE20,RETURNED
2740,681,19,2025-10-21 04:12:58,1,184.08,,CANCELLED
2741,670,8,2025-12-10 04:46:58,1,352.09,,COMPLETED
2742,769,14,2025-10-18 01:32:58,1,443.87,,COMPLETED
2743,303,20,2025-07-20 18:14:58,1,308.47,SAVE20,COMPLETED
2744,682,22,2025-10-16 07:33:58,3,352.83,,COMPLETED
2745,40,25,2025-05-24 17:43:58,1,439.42,,COMPLETED
2746,894,31,2025-05-23 00:35:58,1,54.55,,CANCELLED
2747,186,8,2026-01-18 13:57:58,1,352.09,SAVE20,COMPLETED
2748,265,32,2025-08-18 05:33:58,1,84.89,,COMPLETED
2749,382,39,2025-07-06 09:03:58,1,486.23,,COMPLETED
2750,321,1,2025-11-18 15:44:58,1,22.26,,COMPLETED
2751,719,39,2025-04-10 14:23:58,1,486.23,HOLIDAY,COMPLETED
2752,94,5,2025-11-09 21:35:58,2,46.0,HOLIDAY,RETURNED
2753,507,11,2025-10-16 22:10:58,1,305.83,,COMPLETED
2754,329,46,2026-02-22 00:11:58,1,127.33,,COMPLETED
2755,175,44,2025-09-06 18:21:58,3,910.44,SAVE20,COMPLETED
2756,515,21,2025-11-19 01:15:58,1,90.07,,COMPLETED
2757,54,34,2026-02-02 14:59:58,1,498.1,WELCOME10,COMPLETED
2758,315,18,2025-11-09 21:24:58,1,321.49,WELCOME10,COMPLETED
2759,305,29,2025-12-09 13:23:58,3,1349.79,,COMPLETED
2760,865,30,2025-05-13 01:13:58,1,498.69,,COMPLETED
2761,868,39,2025-06-25 14:57:58,1,486.23,,COMPLETED
2762,543,14,2025-10-14 16:31:58,2,887.74,,COMPLETED
2763,534,39,2025-06-15 03:35:58,1,486.23,,COMPLETED
2764,180,36,2025-04-17 01:26:58,1,344.04,,COMPLETED
2765,848,36,2025-10-21 18:56:58,1,344.04,,COMPLETED
2766,709,20,2025-10-09 00:29:58,1,308.47,,COMPLETED
2767,832,33,2025-04-07 17:08:58,1,302.24,WELCOME10,COMPLETED
2768,490,13,2025-08-09 22:31:58,1,48.61,HOLIDAY,COMPLETED
2769,761,25,2025-06-05 08:27:58,1,439.42,WELCOME10,COMPLETED
2770,834,26,2025-05-22 08:14:58,1,203.86,,COMPLETED
2771,269,22,2025-04-09 09:13:58,1,117.61,HOLIDAY,COMPLETED
2772,50,35,2026-01-12 06:57:58,1,431.78,,CANCELLED
2773,853,44,2026-03-10 23:46:58,1,303.48,,COMPLETED
2774,680,34,2025-08-08 22:46:58,1,498.1,WELCOME10,COMPLETED
2775,527,50,2025-12-02 23:15:58,2,947.92,,COMPLETED
2776,175,36,2025-09-19 04:57:58,1,344.04,,COMPLETED
2777,531,48,2025-05-09 07:39:58,1,409.85,SAVE20,COMPLETED
2778,474,47,2025-12-14 09:18:58,3,1422.03,,COMPLETED
2779,554,13,2026-02-04 09:34:58,3,145.83,SAVE20,COMPLETED
2780,337,49,2026-01-05 05:55:58,3,1155.78,WELCOME10,COMPLETED
2781,809,18,2025-06-27 03:07:58,2,642.98,,RETURNED
2782,536,7,2025-04-24 19:22:58,1,406.62,,COMPLETED
2783,350,49,2025-10-22 06:43:58,2,770.52,,RETURNED
2784,504,35,2025-04-22 22:34:58,1,431.78,,COMPLETED
2785,633,43,2026-01-01 10:30:58,1,477.21,SAVE20,COMPLETED
2786,49,24,2025-08-21 18:11:58,3,619.71,,COMPLETED
2787,843,24,2025-04-28 10:29:58,1,206.57,HOLIDAY,COMPLETED
2788,767,1,2026-02-18 23:48:58,1,22.26,,COMPLETED
2789,125,8,2026-01-01 21:26:58,1,352.09,,RETURNED
2790,546,9,2026-01-01 04:55:58,1,115.5,WELCOME10,COMPLETED
2791,741,28,2025-04-04 07:39:58,1,274.1,,COMPLETED
2792,877,33,2025-05-14 14:54:58,1,302.24,WELCOME10,COMPLETED
2793,473,14,2025-10-04 16:33:58,1,443.87,,COMPLETED
2794,412,9,2025-10-24 15:49:58,1,115.5,,COMPLETED
2795,362,16,2026-01-23 15:21:58,1,388.8,,COMPLETED
2796,895,49,2025-10-19 15:59:58,1,385.26,SAVE20,COMPLETED
2797,89,42,2025-09-01 02:28:58,1,84.89,,COMPLETED
2798,356,8,2025-05-04 01:54:58,1,352.09,HOLIDAY,COMPLETED
2799,521,16,2025-11-10 04:47:58,1,388.8,,COMPLETED
2800,785,42,2025-09-23 02:36:58,1,84.89,WELCOME10,COMPLETED
2801,85,25,2025-07-21 21:40:58,2,878.84,,COMPLETED
2802,108,40,2026-03-05 03:56:58,1,457.19,WELCOME10,COMPLETED
2803,838,41,2025-08-14 03:29:58,1,422.42,,COMPLETED
2804,686,36,2025-12-17 13:44:58,1,344.04,,COMPLETED
2805,499,27,2025-06-28 02:44:58,3,240.03,WELCOME10,COMPLETED
2806,693,18,2025-10-31 17:09:58,2,642.98,,COMPLETED
2807,217,2,2026-01-02 03:12:58,2,156.74,SAVE20,COMPLETED
2808,712,49,2026-02-14 09:16:58,4,1541.04,,COMPLETED
2809,518,35,2025-08-03 09:08:58,1,431.78,WELCOME10,COMPLETED
2810,360,8,2026-03-09 21:29:58,2,704.18,,COMPLETED
2811,465,9,2025-11-19 17:05:58,1,115.5,,COMPLETED
2812,436,36,2025-12-24 17:26:58,1,344.04,WELCOME10,COMPLETED
2813,785,3,2025-06-24 22:49:58,1,52.6,,COMPLETED
2814,562,31,2025-10-26 10:23:58,1,54.55,HOLIDAY,COMPLETED
2815,415,19,2025-11-12 03:36:58,2,368.16,,COMPLETED
2816,620,1,2026-01-25 16:58:58,1,22.26,,COMPLETED
2817,131,26,2025-05-21 00:52:58,2,407.72,WELCOME10,COMPLETED
2818,868,11,2025-07-10 16:15:58,1,305.83,SAVE20,COMPLETED
2819,8,18,2025-08-03 15:37:58,1,321.49,,COMPLETED
2820,722,18,2025-05-04 07:49:58,1,321.49,,COMPLETED
2821,659,5,2025-04-13 09:06:58,2,46.0,,RETURNED
2822,946,10,2025-05-25 22:10:58,4,221.8,,COMPLETED
2823,572,31,2025-05-30 13:00:58,5,272.75,,COMPLETED
2824,383,6,2025-11-21 23:26:58,1,215.56,,COMPLETED
2825,912,45,2026-02-07 10:49:58,1,465.26,,COMPLETED
2826,637,4,2025-03-31 19:55:58,1,55.91,,COMPLETED
2827,221,4,2025-11-11 13:45:58,1,55.91,,COMPLETED
2828,58,10,2025-03-30 15:14:58,1,55.45,SAVE20,PENDING
2829,425,47,2025-05-21 16:12:58,1,474.01,,COMPLETED
2830,11,22,2025-11-07 05:14:58,1,117.61,,COMPLETED
2831,140,22,2025-12-26 13:37:58,2,235.22,,COMPLETED
2832,195,49,2025-03-31 10:04:58,1,385.26,,COMPLETED
2833,833,25,2025-12-27 15:23:58,1,439.42,HOLIDAY,COMPLETED
2834,146,12,2025-05-13 14:27:58,2,545.5,,COMPLETED
2835,762,27,2025-05-10 04:43:58,1,80.01,SAVE20,COMPLETED
2836,466,17,2025-08-16 21:02:58,1,434.58,,COMPLETED
2837,301,9,2025-06-16 00:45:58,1,115.5,,COMPLETED
2838,186,14,2026-01-07 22:24:58,1,443.87,,COMPLETED
2839,760,29,2025-11-10 19:00:58,1,449.93,HOLIDAY,COMPLETED
2840,657,41,2025-09-09 23:42:58,1,422.42,SAVE20,COMPLETED
2841,668,30,2026-01-15 23:22:58,1,498.69,WELCOME10,CANCELLED
2842,848,45,2025-09-13 08:10:58,1,465.26,,COMPLETED
2843,109,37,2026-02-17 16:56:58,4,1546.44,,COMPLETED
2844,554,26,2026-03-07 23:22:58,1,203.86,WELCOME10,COMPLETED
2845,439,33,2026-02-22 02:44:58,1,302.24,,CANCELLED
2846,513,34,2025-07-28 23:05:58,1,498.1,SAVE20,COMPLETED
